anime,anime_url,anime_img,episodes,votes,weight,rate,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller
The Moment You Fall in Love,https://www.crunchyroll.com/the-moment-you-fall-in-love,https://img1.ak.crunchyroll.com/i/spire1/0864e47743dc6298ac3ae945d85dc8161496775332_full.jpg,1,23,94,4.09,2,2,1,5,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lychee Light Club,https://www.crunchyroll.com/lychee-light-club,https://img1.ak.crunchyroll.com/i/spire2/c5bf57c09aa20dacefea976c61375c171350060834_full.jpg,8,23,79,3.43,3,2,7,4,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARIA The ANIMATION,https://www.crunchyroll.com/aria-the-animation,https://img1.ak.crunchyroll.com/i/spire1/10b2578232043ae255d3a0876548c5c61568140027_full.jpg,0,22,107,4.86,0,0,1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MAGICAL CIRCLE GURU-GURU,https://www.crunchyroll.com/magical-circle-guru-guru,https://img1.ak.crunchyroll.com/i/spire2/da12f39436dbe186a67d6dbb96e4971b1534191908_full.jpg,24,22,103,4.68,0,0,3,1,18,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ultraman Orb,https://www.crunchyroll.com/ultraman-orb,https://img1.ak.crunchyroll.com/i/spire3/40f83e47cfbbf2fc2ce9ff08208d9a361468015307_full.jpg,25,22,103,4.68,1,0,0,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dororo Motion Magazine,https://www.crunchyroll.com/dororo-motion-magazine,https://img1.ak.crunchyroll.com/i/spire2/f1115419e7a0a4a53d4098a38f4a85f81279151111_full.jpg,0,22,102,4.64,1,0,0,4,17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mr. TONEGAWA Middle Management Blues,https://www.crunchyroll.com/mr-tonegawa-middle-management-blues,https://img1.ak.crunchyroll.com/i/spire2/6d273aaff9098958aa5394c5c1cb99d71530574338_full.jpg,24,22,101,4.59,0,1,1,4,16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fate/Grand Order Absolute Demonic Front: Babylonia,https://www.crunchyroll.com/fategrand-order-absolute-demonic-front-babylonia,https://img1.ak.crunchyroll.com/i/spire3/5e2029d2c96cf5f92af034feec6e72c91573014688_full.jpg,18,22,92,4.18,3,1,0,3,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slow Start,https://www.crunchyroll.com/slow-start,https://img1.ak.crunchyroll.com/i/spire3/16ab7fe3bf03bbd09f05321509cf5ac21515190148_full.jpg,12,22,91,4.14,0,3,2,6,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hell Girl: Fourth Twilight,https://www.crunchyroll.com/hell-girl-fourth-twilight,https://img1.ak.crunchyroll.com/i/spire4/7e087e095c437dd1e69f964ed21d57db1500005005_full.jpg,12,22,87,3.95,2,3,3,0,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Astro Boy Motion Magazine,https://www.crunchyroll.com/astro-boy-motion-magazine,https://img1.ak.crunchyroll.com/i/spire2/d77c8def735f5f1800d7fca70159f8251279150010_full.jpg,0,22,82,3.73,4,0,5,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Merc StoriA: The Apathetic Boy and the Girl in a Bottle,https://www.crunchyroll.com/merc-storia-the-apathetic-boy-and-the-girl-in-a-bottle,https://img1.ak.crunchyroll.com/i/spire1/b5c7374c04b114f58821a9a19d3f12421539265653_full.jpg,12,22,82,3.73,1,4,3,6,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fantasista Doll,https://www.crunchyroll.com/fantasista-doll,https://img1.ak.crunchyroll.com/i/spire1/f3471e68ea348e5a5a13c1a946ad98e01372783377_full.jpg,0,22,80,3.64,2,4,4,2,10,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Takamiya Nasuno Desu!,https://www.crunchyroll.com/takamiya-nasuno-desu,https://img1.ak.crunchyroll.com/i/spire4/54fe99a9855144e99dd135864a3ccae21428339406_full.jpg,12,22,77,3.5,4,2,2,7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Aooni The Blue Monster,https://www.crunchyroll.com/aooni-the-blue-monster,https://img1.ak.crunchyroll.com/i/spire4/d932c6dd485a3b08fc1d8672a53ef23b1475183881_full.jpg,14,22,70,3.18,4,4,4,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Maerchen Maedchen,https://www.crunchyroll.com/maerchen-maedchen,https://img1.ak.crunchyroll.com/i/spire4/ac12e55f9dab75f7e45136fe32eb72311515677911_full.jpg,12,22,68,3.09,5,3,5,3,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
JK-Meshi!,https://www.crunchyroll.com/jk-meshi,https://img1.ak.crunchyroll.com/i/spire2/8a323f73c3923acc4f2a22d37a4267ae1444093208_full.jpg,26,22,52,2.36,11,1,4,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Tatami Galaxy,https://www.crunchyroll.com/the-tatami-galaxy,https://img1.ak.crunchyroll.com/i/spire4/3cbbb4c58073527fb8618713319465221504916823_full.jpg,0,21,104,4.95,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonkatsu DJ Agetaro,https://www.crunchyroll.com/tonkatsu-dj-agetaro,https://img1.ak.crunchyroll.com/i/spire2/5644080ee95b223b3f2a7f61ed0d2ba51460281973_full.jpg,12,21,97,4.62,0,0,2,4,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Anime-Gataris,https://www.crunchyroll.com/anime-gataris,https://img1.ak.crunchyroll.com/i/spire4/1a25b31dd88fef36446a90a2ae0534991507464677_full.jpg,12,21,87,4.14,2,1,2,3,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Riddle Story of Devil,https://www.crunchyroll.com/riddle-story-of-devil,https://img1.ak.crunchyroll.com/i/spire3/4f3ca7effd1795fdf7419bf82e9e76b91397149471_full.jpg,0,21,86,4.1,1,1,2,8,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phoenix Motion Magazine,https://www.crunchyroll.com/phoenix-motion-magazine,https://img1.ak.crunchyroll.com/i/spire4/7750c9414b5ffe88e9906254872674731279150018_full.jpg,0,21,81,3.86,5,0,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gonna Be the Twin-Tail!!,https://www.crunchyroll.com/gonna-be-the-twin-tail,https://img1.ak.crunchyroll.com/i/spire2/2190798cb3167ae7a94092885d7aebab1412787421_full.jpg,0,21,76,3.62,3,3,1,6,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tokyo ESP,https://www.crunchyroll.com/tokyo-esp,https://img1.ak.crunchyroll.com/i/spire2/51933f58f90e83a47c8de7666134a15f1405032732_full.jpg,0,21,60,2.86,4,5,4,6,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lord of Vermilion: The Crimson King,https://www.crunchyroll.com/lord-of-vermilion-the-crimson-king,https://img1.ak.crunchyroll.com/i/spire1/34ac3d28db872f8af260b8406fdd93e01531500445_full.jpg,12,21,54,2.57,6,6,3,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Twelve Kingdoms,https://www.crunchyroll.com/the-twelve-kingdoms,https://img1.ak.crunchyroll.com/i/spire3/8e8d76a69568dd4bf7a8b57089b244881557254163_full.jpg,0,20,97,4.85,0,0,1,1,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gurazeni: Money Pitch,https://www.crunchyroll.com/gurazeni-money-pitch,https://img1.ak.crunchyroll.com/i/spire4/2b2b1b0007f5de0264317a9afcb6ddba1522955283_full.jpg,24,20,95,4.75,0,0,1,3,16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Genshiken,https://www.crunchyroll.com/genshiken-second-season,https://img1.ak.crunchyroll.com/i/spire1/326cfb405a1f3285b92172ba39dacecd1373051662_full.jpg,13,20,90,4.5,0,1,1,5,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ooya-san wa Shishunki!,https://www.crunchyroll.com/ooya-san-wa-shishunki,https://img1.ak.crunchyroll.com/i/spire3/9d7decb0e75cb64ccf45c2949195598e1452194474_full.jpg,12,20,89,4.45,0,0,1,9,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Girlish number,https://www.crunchyroll.com/girlish-number,https://img1.ak.crunchyroll.com/i/spire2/826b47afb1bb53a9faf4d57321c7c35e1476262102_full.jpg,12,20,84,4.2,0,2,0,10,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Future Card Buddyfight,https://www.crunchyroll.com/future-card-buddyfight,https://img1.ak.crunchyroll.com/i/spire4/090e88123e52445c9a448513765058171528130169_full.jpg,0,20,84,4.2,2,0,2,4,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rowdy Sumo Wrestler Matsutaro,https://www.crunchyroll.com/rowdy-sumo-wrestler-matsutaro,https://img1.ak.crunchyroll.com/i/spire4/54f3322782c3fc6232d73494e9e187311396726961_full.jpg,23,20,76,3.8,2,3,1,5,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Sekko Boys,https://www.crunchyroll.com/sekko-boys,https://img1.ak.crunchyroll.com/i/spire2/8daff5155c710018730b35407b4fd8361452264828_full.jpg,12,20,73,3.65,2,1,4,8,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
elDLIVE,https://www.crunchyroll.com/eldlive,https://img1.ak.crunchyroll.com/i/spire2/879b1e0acbe28be5e028bcb38cde73751483868718_full.jpg,12,20,67,3.35,5,2,3,1,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lostorage incited WIXOSS,https://www.crunchyroll.com/lostorage-incited-wixoss,https://img1.ak.crunchyroll.com/i/spire1/1814a749cb1e3d4aaac27a7c4fbeab8c1525386214_full.jpg,24,20,66,3.3,2,6,2,4,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Military!,https://www.crunchyroll.com/military,https://img1.ak.crunchyroll.com/i/spire4/ed4dce19ca2ba9d41119f50240c557c71420578229_full.jpg,12,20,64,3.2,5,3,3,1,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Last Period: the journey to the end of the despair,https://www.crunchyroll.com/last-period-the-journey-to-the-end-of-the-despair,https://img1.ak.crunchyroll.com/i/spire4/7df141756f34e93887e8f103458e8ebd1523306370_full.jpg,12,20,63,3.15,5,3,2,4,6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahou Shoujo? Naria Girls,https://www.crunchyroll.com/mahou-shoujo-naria-girls,https://img1.ak.crunchyroll.com/i/spire3/802d1ecb13901df8b70d5f8f7ac4a1681468361048_full.jpg,12,20,51,2.55,10,0,3,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Schoolgirl Strikers,https://www.crunchyroll.com/schoolgirl-strikers,https://img1.ak.crunchyroll.com/i/spire3/234634f92d5388850e4b9328bc90b7541483654581_full.jpg,13,20,50,2.5,4,8,5,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FOREST FAIRY FIVE,https://www.crunchyroll.com/forest-fairy-five,https://img1.ak.crunchyroll.com/i/spire3/532b88c174fa1767dca7f598e6873aca1483701646_full.jpg,25,20,44,2.2,12,1,2,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hero,https://www.crunchyroll.com/hero2014,https://img1.ak.crunchyroll.com/i/spire4/05f93112d13621e19dcac04f2fe2dabf1413506134_full.jpg,0,19,92,4.84,0,0,0,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Bride is a Mermaid,https://www.crunchyroll.com/my-bride-is-a-mermaid,https://img1.ak.crunchyroll.com/i/spire3/e1473118d07ceefff832277a81752a601413929883_full.jpg,26,19,91,4.79,0,1,0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAGEWANI,https://www.crunchyroll.com/kagewani,https://img1.ak.crunchyroll.com/i/spire3/eab753d7042ac8548c9b08a2cf0fa2961533925412_full.jpg,26,19,85,4.47,0,0,0,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gifu Dodo!! Kanetsugu and Keiji,https://www.crunchyroll.com/gifu-dodo-kanetsugu-and-keiji,https://img1.ak.crunchyroll.com/i/spire4/5eb3cfe7e591ae8e75576309adf309ef1372696861_full.jpg,25,19,80,4.21,0,3,2,2,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOICE OF FOX,https://www.crunchyroll.com/voice-of-fox,https://img1.ak.crunchyroll.com/i/spire3/f7cdf17182ad1deb81b07a2aa09ffcc51539392387_full.jpg,12,19,78,4.11,0,2,4,3,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Starlight Promises,https://www.crunchyroll.com/starlight-promises,https://img1.ak.crunchyroll.com/i/spire4/1f6073f87653b5f5bde8e2979902442c1533259324_full.jpg,1,19,78,4.11,1,0,2,9,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DearS,https://www.crunchyroll.com/dears,https://img1.ak.crunchyroll.com/i/spire1/3ca54ee15c407636e98d13f707790fee1442437082_full.jpg,0,19,69,3.63,1,3,4,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahou Shoujo Nante Mouiidesukara,https://www.crunchyroll.com/mahou-shoujo-nante-mouiidesukara,https://img1.ak.crunchyroll.com/i/spire2/7a9cceeb11bac434f192a5d3fec9002d1452527544_full.jpg,24,19,64,3.37,2,3,6,2,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hakone-chan,https://www.crunchyroll.com/hakone-chan,https://img1.ak.crunchyroll.com/i/spire4/60b559ca2c66389922db79106804fd901444168030_full.jpg,13,19,57,3.0,2,4,7,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
LUPIN THE 3rd PART4,https://www.crunchyroll.com/lupin-the-3rd-part4,https://img1.ak.crunchyroll.com/i/spire1/ee2d3bb6a90a2c471c18a7eed18ff0691451338768_full.jpg,26,18,88,4.89,0,0,0,2,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhyo & Roji's Bureau of Supernatural Investigation,https://www.crunchyroll.com/muhyo-rojis-bureau-of-supernatural-investigation,https://img1.ak.crunchyroll.com/i/spire3/8522d0abbd4217fc6b4628b1488577561533274977_full.jpg,12,18,73,4.06,1,1,2,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Magic-Kyun! Renaissance,https://www.crunchyroll.com/magic-kyun-renaissance,https://img1.ak.crunchyroll.com/i/spire4/215e97cf8b80fdb418aa951d66115b831475395441_full.jpg,13,18,72,4.0,1,1,5,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Wakaba＊Girl,https://www.crunchyroll.com/wakabagirl,https://img1.ak.crunchyroll.com/i/spire1/bdf6b01f9886f309457610afd57b68a11435989267_full.jpg,13,18,72,4.0,2,0,3,4,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A Town Where You Live,https://www.crunchyroll.com/a-town-where-you-live,https://img1.ak.crunchyroll.com/i/spire2/31dc1c0b6e378e5669749abbf4a71aec1487126000_full.jpg,0,18,71,3.94,1,2,3,3,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Libra of Nil Admirari,https://www.crunchyroll.com/libra-of-nil-admirari,https://img1.ak.crunchyroll.com/i/spire3/5593023cde14f81a84ae8e8ca6964a051523145238_full.jpg,12,18,71,3.94,0,2,3,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samurai Warriors,https://www.crunchyroll.com/samurai-warriors,https://img1.ak.crunchyroll.com/i/spire2/3df5cccdd49f9766b9333a3e2cbd2fd11420502310_full.jpg,13,18,68,3.78,0,3,4,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLCL,https://www.crunchyroll.com/flcl,https://img1.ak.crunchyroll.com/i/spire1/53cad05568080e3cb31eb079173066fb1558734837_full.jpg,12,18,66,3.67,1,3,4,3,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monster Hunter Stories Ride On,https://www.crunchyroll.com/monster-hunter-stories-ride-on,https://img1.ak.crunchyroll.com/i/spire2/000e2f0af2df80a64a47657d308bbedf1475375144_full.jpg,0,18,57,3.17,5,2,2,3,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fight League: Gear Gadget Generators,https://www.crunchyroll.com/fight-league-gear-gadget-generators,https://img1.ak.crunchyroll.com/i/spire1/8804d553f85126fbea78c35d6074e7e31550092881_full.jpg,26,18,56,3.11,3,3,4,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIMOTE HOUSE: A share house of super psychic girls,https://www.crunchyroll.com/himote-house-a-share-house-of-super-psychic-girls,https://img1.ak.crunchyroll.com/i/spire2/a8e0b8b7ea9561c724d8a3071507defd1538904451_full.jpg,12,18,48,2.67,8,0,2,6,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
